# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 714 206 3734 1115
p 2 108 579 233 8952 1383
p 2 0 653 267 3648 1011
p 2 197 498 225 20065 1915
p 2 0 631 289 7622 999
p 2 254 446 220 33344 2404
p 2 0 688 232 6846 1046
p 2 149 540 231 33885 2127
p 2 0 675 245 5427 1061
p 2 31 638 251 27210 1646
p 2 0 667 253 6886 1026
p 2 10 637 273 23840 1444
p 2 0 636 284 5903 963
p 2 0 661 259 5524 968
p 2 1 652 267 21522 1254
p 2 0 642 278 5217 956
p 2 0 629 291 3900 899
p 2 36 640 244 33243 1785
p 2 0 656 264 4327 990
p 2 0 595 325 3825 902
p 2 50 624 246 33040 1786
p 2 0 618 302 4495 964
p 2 0 613 307 5415 925
p 2 18 688 214 30962 1678
p 2 0 651 269 5610 1004
p 2 0 631 289 5272 935
p 2 0 602 318 3619 877
p 2 22 691 207 22100 1581
p 2 42 682 196 38214 2123
p 2 96 623 201 48547 2408
p 2 86 637 197 51459 2412
p 2 81 629 210 52440 2312
p 2 50 668 202 46791 2129
p 2 79 639 202 48041 2268
p 2 11 706 203 32350 1896
p 2 12 700 208 29459 1787
p 2 1 715 204 23517 1519
p 2 0 714 206 20757 1278
p 2 0 701 219 13387 1143
p 2 0 687 233 9508 1034
p 2 0 640 280 3844 954
p 2 0 635 285 3865 927
p 2 0 618 302 3050 890
p 2 0 637 283 5693 926
p 2 0 572 348 2610 846
p 2 0 582 338 3361 840
p 2 0 577 343 3294 833
p 2 0 551 369 2781 806
p 2 0 587 333 4197 842
p 2 0 588 332 4636 848
p 2 0 585 335 3685 846
p 2 0 654 266 15201 1025
p 2 0 653 267 7240 988
p 2 0 657 263 14328 1026
i 2 920 0 0 26416 3484
p 2 3 693 224 10181 1252
p 2 4 691 225 10091 1203
p 2 1 697 222 10380 1217
p 2 0 697 223 10256 1181
p 2 1 699 220 10158 1199
p 2 0 696 224 10725 1204
p 2 1 703 216 10250 1226
p 2 1 702 217 10868 1230
p 2 1 704 215 10737 1227
p 2 2 699 219 10418 1230
p 2 3 695 222 10654 1237
p 2 1 703 216 10362 1192
p 2 0 705 215 9846 1205
p 2 4 693 223 10098 1215
p 2 2 684 234 9814 1185
p 2 0 702 218 9662 1169
p 2 2 691 227 9398 1198
p 2 0 696 224 9661 1179
p 2 0 682 238 9044 1175
p 2 0 701 219 9524 1189
p 2 0 694 226 10019 1170
p 2 3 694 223 9628 1193
p 2 0 692 228 9684 1199
p 2 94 577 249 8581 1534
p 2 0 656 264 5199 1065
p 2 51 606 263 11676 1442
p 2 0 598 322 2856 936
p 2 90 558 272 14048 1579
p 2 0 650 270 3882 1032
p 2 6 634 280 12334 1246
p 2 0 557 363 2439 861
p 2 0 553 367 2819 815
p 2 15 589 316 12077 1247
p 2 0 591 329 3252 890
p 2 0 572 348 2866 850
p 2 0 591 329 7600 999
p 2 0 549 371 2225 821
p 2 0 571 349 2413 824
p 2 1 577 342 6237 939
p 2 0 592 328 3342 868
p 2 0 543 377 2044 787
p 2 2 657 261 8211 1053
p 2 0 558 362 2678 825
p 2 0 529 391 2432 783
p 2 5 593 322 8640 1065
p 2 59 537 324 8530 1146
p 2 0 533 387 2271 820
p 2 76 569 275 15021 1459
p 2 0 583 337 3366 884
p 2 34 562 324 14163 1326
p 2 0 606 314 4196 926
p 2 5 604 311 10583 1117
p 2 0 574 346 2808 882
p 2 5 598 317 10032 1086
p 2 0 593 327 2689 885
p 2 0 521 399 2383 775
p 2 0 548 372 1919 802
p 2 0 500 420 2612 751
p 2 0 535 385 1817 799
p 2 0 512 408 2166 757
p 2 0 550 370 2383 796
p 2 0 438 482 1493 674
p 2 0 642 278 9834 1106
p 2 0 587 333 3694 883
p 2 0 530 390 2433 785
p 2 0 644 276 11470 1110
p 2 0 602 318 4331 905
p 2 0 507 413 2181 760
p 2 2 564 354 10863 1062
p 2 0 577 343 3231 885
p 2 0 535 385 2670 827
p 2 0 608 312 8593 988
p 2 0 602 318 4715 914
p 2 0 684 236 14721 1223
p 2 0 685 235 11341 1154
p 2 0 610 310 5368 924
p 2 0 615 305 2963 911
p 2 0 579 341 3016 847
p 2 0 563 357 2331 826
p 2 0 520 400 2074 764
p 2 0 598 322 7199 895
p 2 0 609 311 3726 889
i 2 920 0 0 41455 3929
p 2 0 702 218 17293 1239
p 2 0 634 286 7570 971
p 2 0 638 282 7364 940
p 2 0 611 309 4556 883
p 2 0 572 348 3669 832
p 2 0 648 272 7278 966
p 2 0 618 302 5268 917
p 2 0 543 377 3404 811
p 2 0 583 337 5203 854
p 2 0 540 380 3248 786
p 2 0 556 364 3719 804
p 2 0 552 368 4526 812
p 2 0 597 323 4302 862
p 2 0 549 371 4424 805
p 2 1 579 340 5996 849
p 2 0 604 316 7119 867
p 2 0 640 280 8000 940
p 2 0 601 319 5791 876
p 2 0 567 353 3487 830
p 2 0 539 381 2942 793
p 2 0 542 378 4046 805
p 2 0 468 452 1815 712
p 2 0 524 396 3293 769
p 2 0 653 267 9133 962
p 2 0 503 417 2921 763
p 2 0 624 296 8347 918
p 2 0 584 336 5295 861
p 2 0 557 363 3458 805
p 2 0 522 398 2860 763
p 2 0 576 344 4110 832
p 2 0 560 360 3234 818
p 2 0 469 451 1753 714
p 2 0 562 358 5710 829
p 2 0 518 402 2215 763
p 2 0 523 397 3299 772
p 2 0 561 359 3415 813
p 2 0 600 320 7293 878
p 2 0 573 347 5406 837
p 2 0 520 400 3144 756
p 2 0 510 410 3543 758
p 2 0 508 412 1999 760
p 2 1 561 358 4019 824
p 2 0 585 335 4761 836
p 2 0 463 457 2169 706
p 2 0 510 410 2833 757
p 2 0 494 426 2384 734
p 2 0 529 391 3299 787
p 2 0 521 399 3555 767
p 2 0 522 398 2437 771
p 2 0 485 435 2701 718
p 2 0 528 392 2572 761
p 2 0 566 354 5040 809
p 2 0 480 440 2109 721
p 2 0 486 434 2556 733
p 2 0 516 404 2184 769
p 2 0 578 342 5972 841
p 2 0 538 382 3037 775
p 2 0 585 335 5828 847
p 2 0 519 401 3166 759
p 2 0 595 325 5856 854
p 2 0 495 425 2877 737
p 2 0 581 339 7473 854
p 2 0 509 411 3156 740
p 2 0 530 390 5130 788
p 2 0 520 400 2857 778
p 2 0 538 382 3525 786
p 2 0 523 397 3394 773
p 2 0 458 462 1722 698
p 2 0 508 412 3719 756
p 2 0 656 264 10170 968
i 2 920 0 0 16310 3586
p 2 0 681 239 4625 1162
p 2 289 404 227 14446 2605
p 2 0 635 285 2749 1063
i 2 920 0 0 8344 3292
i 2 920 0 0 13610 3639
p 2 71 620 229 13224 2182
p 2 4 676 240 6280 1597
p 2 56 630 234 12007 2052
p 2 19 696 205 8162 1855
p 2 78 629 213 14516 2307
p 2 83 638 199 9991 2054
i 2 920 0 0 11169 3493
i 2 920 0 0 15160 3787
p 2 129 590 201 18022 2443
p 2 6 702 212 7762 1713
p 2 164 543 213 18382 2593
p 2 56 657 207 8785 1991
p 2 135 579 206 15380 2362
p 2 152 567 201 9190 2072
p 2 106 598 216 13933 2131
p 2 0 657 263 3050 1180
p 2 153 545 222 14792 2379
p 2 0 622 298 3122 1127
i 2 920 0 0 8505 3289
i 2 920 0 0 13383 3643
p 2 75 623 222 13531 2188
p 2 4 684 232 6245 1600
p 2 63 621 236 11862 2063
p 2 19 695 206 8359 1828
p 2 72 632 216 14779 2270
p 2 86 629 205 10232 2068
i 2 920 0 0 11320 3494
i 2 920 0 0 15124 3788
p 2 128 592 200 18191 2457
p 2 6 699 215 7730 1722
p 2 159 551 210 18377 2591
p 2 63 656 201 8805 2019
p 2 152 563 205 14846 2387
p 2 160 545 215 9006 2043
p 2 113 593 214 13909 2112
p 2 0 655 265 2981 1126
p 2 140 559 221 14833 2370
p 2 0 614 306 2958 1133
i 2 920 0 0 8471 3288
i 2 920 0 0 13660 3637
p 2 66 627 227 13336 2157
p 2 4 677 239 6186 1574
p 2 49 632 239 11858 2050
p 2 20 695 205 7857 1819
p 2 82 624 214 14605 2336
p 2 89 632 199 9979 2057
i 2 920 0 0 11376 3495
i 2 920 0 0 15133 3787
p 2 127 593 200 18057 2456
p 2 5 702 213 7644 1727
p 2 164 544 212 18236 2590
p 2 60 655 205 9339 2017
p 2 131 583 206 15016 2354
p 2 425 303 192 77492 3454
p 2 5 713 202 39480 1386
p 2 3 715 202 41933 1497
p 2 1 714 205 37182 1418
p 2 16 702 202 34917 1567
p 2 0 721 199 40573 1407
p 2 8 709 203 36137 1529
p 2 0 720 200 36555 1425
p 2 4 713 203 39623 1485
p 2 1 723 196 35947 1396
p 2 20 699 201 38752 1560
p 2 0 726 194 39692 1416
p 2 13 705 202 36898 1504
p 2 1 717 202 41369 1451
p 2 3 715 202 37781 1448
p 2 1 726 193 32320 1378
p 2 4 714 202 42997 1482
p 2 0 723 197 33222 1380
p 2 5 716 199 38963 1463
p 2 0 723 197 39648 1408
p 2 2 719 199 39139 1428
p 2 2 715 203 32047 1379
p 2 5 710 205 42886 1452
p 2 0 722 198 34597 1379
p 2 8 710 202 35444 1441
p 2 1 719 200 40624 1404
p 2 5 708 207 35178 1420
p 2 2 717 201 30387 1379
p 2 43 677 200 44701 1734
p 2 0 719 201 30961 1375
p 2 34 685 201 40356 1684
p 2 1 715 204 40685 1425
p 2 5 709 206 38705 1454
p 2 2 715 203 31398 1381
p 2 8 700 212 38602 1446
p 2 1 715 204 39479 1376
p 2 4 709 207 36061 1403
p 2 0 717 203 34720 1358
p 2 2 709 209 36398 1368
p 2 0 715 205 37157 1364
p 2 8 708 204 34412 1393
p 2 1 719 200 39606 1390
p 2 5 711 204 30200 1385
p 2 1 719 200 39828 1393
p 2 5 714 201 34624 1390
p 2 0 721 199 30527 1335
p 2 27 694 199 41764 1645
p 2 1 724 195 37363 1400
p 2 24 694 202 35563 1574
p 2 0 721 199 38647 1402
p 2 15 709 196 32683 1531
p 2 1 723 196 27080 1360
p 2 23 697 200 41782 1559
p 2 0 721 199 39461 1397
p 2 2 721 197 36949 1404
p 2 0 722 198 38191 1391
p 2 2 718 200 30629 1365
p 2 1 726 193 33469 1353
p 2 4 718 198 40147 1432
p 2 0 727 193 29081 1339
p 2 5 716 199 32058 1371
p 2 2 722 196 39292 1356
p 2 4 715 201 33292 1369
p 2 2 724 194 37208 1378
p 2 5 716 199 30808 1409
p 2 0 724 196 38334 1386
p 2 5 713 202 36518 1377
p 2 0 724 196 30134 1330
p 2 1 720 199 37894 1375
p 2 0 725 195 36564 1357
p 2 2 717 201 34436 1343
p 2 0 723 197 34837 1331
p 2 6 709 205 33631 1329
p 2 2 721 197 39237 1327
p 2 4 712 204 28787 1310
p 2 0 724 196 31714 1308
p 2 6 712 202 40175 1452
p 2 1 723 196 36803 1343
p 2 2 718 200 29393 1367
p 2 1 723 196 36135 1352
p 2 3 716 201 39248 1332
p 2 0 724 196 34826 1326
p 2 3 720 197 30923 1314
p 2 2 725 193 33825 1321
p 2 2 715 203 34237 1294
p 2 1 723 196 38022 1350
p 2 0 722 198 33112 1310
p 2 1 728 191 28438 1284
p 2 0 721 199 38735 1325
p 2 2 724 194 36454 1341
p 2 4 719 197 28030 1320
p 2 0 727 193 38028 1353
p 2 1 720 199 32212 1317
p 2 3 722 195 29737 1304
p 2 2 719 199 38075 1353
p 2 1 727 192 26825 1300
p 2 0 723 197 38556 1358
p 2 0 733 187 31778 1316
p 2 0 727 193 30407 1301
p 2 0 727 193 27546 1266
p 2 0 723 197 37159 1323
p 2 0 731 189 31809 1314
p 2 0 724 196 28820 1283
p 2 0 731 189 29120 1285
p 2 0 725 195 33573 1317
p 2 0 731 189 24309 1269
p 2 0 723 197 32393 1305
p 2 0 731 189 35471 1334
p 2 0 726 194 25065 1267
p 2 0 723 197 35202 1318
p 2 0 719 201 24752 1278
p 2 0 726 194 34937 1312
p 2 6 718 196 28022 1430
p 2 6 716 198 28246 1318
p 2 6 717 197 25436 1402
p 2 0 723 197 30785 1312
p 2 0 723 197 30810 1302
p 2 1 725 194 23476 1262
p 2 0 720 200 33331 1295
p 2 0 727 193 33045 1336
p 2 1 718 201 24488 1265
p 2 1 720 199 32818 1300
p 2 0 720 200 30855 1313
p 2 0 725 195 24151 1278
p 2 0 724 196 22979 1272
p 2 0 725 195 32926 1327
p 2 0 719 201 22670 1276
p 2 0 723 197 23069 1291
p 2 2 718 200 32765 1325
p 2 1 722 197 23373 1285
p 2 3 713 204 29990 1347
p 2 1 726 193 32683 1354
p 2 1 718 201 23735 1309
p 2 0 727 193 25532 1288
p 2 0 718 202 31839 1281
p 2 1 726 193 24549 1267
p 2 0 724 196 30201 1302
p 2 0 726 194 31727 1324
p 2 0 720 200 29787 1299
p 2 1 723 196 21587 1262
p 2 0 719 201 27574 1279
p 2 0 719 201 21732 1260
p 2 0 717 203 30503 1277
p 2 4 717 199 25665 1274
p 2 0 719 201 28553 1254
p 2 1 720 199 24293 1245
p 2 0 717 203 30901 1286
p 2 0 713 207 22698 1243
p 2 4 714 202 31134 1385
p 2 1 720 199 22311 1275
p 2 2 718 200 28607 1392
p 2 0 721 199 23323 1278
p 2 0 718 202 29089 1259
p 2 0 723 197 20907 1249
p 2 0 723 197 23686 1252
i 2 920 0 0 51626 4319
p 2 0 707 213 18073 1323
p 2 0 702 218 10037 1128
p 2 0 690 230 13997 1172
p 2 0 692 228 6797 1077
p 2 0 678 242 8170 1033
p 2 0 698 222 15897 1196
p 2 0 671 249 8270 1041
p 2 0 669 251 5545 1006
p 2 6 689 225 15621 1213
p 2 0 674 246 9265 1050
p 2 0 674 246 5766 1026
p 2 3 682 235 15765 1173
p 2 0 643 277 4725 975
p 2 0 653 267 3843 968
p 2 1 665 254 12434 1072
p 2 0 667 253 6318 997
p 2 0 642 278 4180 964
p 2 78 608 234 18092 1477
p 2 0 665 255 6203 1036
p 2 52 617 251 16094 1391
p 2 1 679 240 12977 1145
p 2 0 655 265 5136 997
p 2 0 648 272 3860 963
p 2 2 674 244 13069 1116
p 2 0 670 250 9026 1058
p 2 0 642 278 4496 980
p 2 5 662 253 14820 1151
p 2 0 641 279 4174 968
p 2 0 652 268 5191 973
p 2 6 658 256 15082 1129
p 2 0 645 275 4635 967
p 2 0 626 294 4224 936
p 2 0 659 261 14154 1078
p 2 0 670 250 6545 1006
p 2 0 649 271 4256 964
p 2 74 603 243 18023 1480
p 2 0 653 267 4225 1001
p 2 51 632 237 12641 1371
p 2 1 686 233 15069 1179
p 2 0 665 255 4630 1012
p 2 0 668 252 4860 987
p 2 2 664 254 13089 1114
p 2 0 627 293 3890 950
p 2 0 615 305 3472 925
p 2 5 668 247 15352 1170
p 2 0 674 246 8901 1041
p 2 0 659 261 4339 959
p 2 3 648 269 15237 1112
p 2 0 658 262 5937 980
p 2 0 667 253 6483 1017
p 2 0 670 250 12547 1099
p 2 0 650 270 3960 969
p 2 0 630 290 4431 940
p 2 0 669 251 14374 1116
p 2 0 638 282 4796 945
p 2 0 615 305 3361 912
p 2 1 681 238 8615 1036
p 2 0 674 246 4936 997
p 2 0 661 259 7027 986
p 2 1 679 240 10455 1054
p 2 0 668 252 8426 1021
p 2 0 652 268 4510 958
p 2 0 667 253 8933 1006
p 2 0 666 254 7758 1002
p 2 0 663 257 5501 980
p 2 0 662 258 6393 996
p 2 0 623 297 3960 933
p 2 0 636 284 3602 938
p 2 2 697 221 11043 1106
p 2 0 642 278 3559 947
p 2 0 652 268 3846 954
p 2 1 688 231 8643 1071
p 2 0 641 279 4059 926
p 2 0 664 256 5123 958
p 2 1 643 276 6704 986
p 2 0 634 286 3677 934
p 2 0 658 262 4139 959
p 2 0 680 240 5278 973
p 2 0 662 258 7102 984
p 2 0 624 296 3925 926
p 2 0 638 282 4202 922
p 2 0 632 288 4637 935
p 2 0 607 313 2716 907
p 2 0 692 228 4616 1018
p 2 0 668 252 5498 970
p 2 0 656 264 3066 957
p 2 0 681 239 4495 1013
p 2 0 656 264 4505 959
p 2 0 616 304 3079 896
p 2 0 676 244 8359 1016
p 2 0 636 284 3805 922
p 2 0 630 290 3359 927
p 2 0 681 239 9461 1053
p 2 0 648 272 5253 945
p 2 0 672 248 5742 975
p 2 4 661 255 11417 1082
p 2 0 622 298 3376 920
p 2 0 629 291 3290 915
p 2 0 649 271 11554 1045
p 2 0 649 271 3982 964
p 2 0 649 271 3680 959
p 2 3 658 259 14142 1098
p 2 0 657 263 7367 993
p 2 0 643 277 5316 954
p 2 0 643 277 11952 1034
p 2 0 640 280 4730 964
p 2 0 613 307 3325 920
p 2 1 650 269 11319 1040
p 2 0 623 297 3934 920
p 2 0 613 307 2876 897
p 2 2 661 257 14749 1100
p 2 0 668 252 5649 974
p 2 0 630 290 3652 945
p 2 2 674 244 14196 1113
p 2 0 638 282 4124 961
p 2 0 630 290 3584 946
p 2 79 596 245 17723 1484
p 2 0 670 250 5515 1047
p 2 52 641 227 16479 1414
p 2 0 700 220 13730 1161
p 2 0 684 236 9290 1075
p 2 0 659 261 5058 1003
p 2 0 682 238 9699 1086
p 2 0 663 257 4546 996
p 2 0 651 269 3773 981
p 2 2 676 242 9830 1078
p 2 0 644 276 4124 952
p 2 0 631 289 4912 930
p 2 3 666 251 8705 1042
p 2 0 682 238 8132 1027
p 2 0 656 264 3884 969
p 2 1 650 269 7970 1003
p 2 0 667 253 6289 1011
i 2 920 0 0 36219 3599
p 2 5 714 201 10423 1257
p 2 2 703 215 12129 1204
p 2 0 712 208 15112 1220
p 2 0 705 215 16405 1238
p 2 1 714 205 12590 1226
p 2 0 707 213 13754 1237
p 2 0 713 207 13675 1217
p 2 2 699 219 12197 1193
p 2 0 710 210 12545 1199
p 2 0 704 216 12360 1207
p 2 0 710 210 12769 1226
p 2 0 708 212 12351 1218
p 2 0 708 212 12862 1214
p 2 0 705 215 12709 1235
p 2 0 711 209 14275 1229
p 2 0 705 215 13604 1209
p 2 0 707 213 13553 1209
p 2 0 703 217 6257 1110
p 2 1 703 216 13564 1202
p 2 1 703 216 14206 1201
p 2 3 703 214 13558 1219
p 2 0 702 218 15565 1230
p 2 2 698 220 15884 1246
p 2 1 699 220 14820 1204
p 2 0 704 216 14857 1232
p 2 0 708 212 14701 1249
p 2 1 708 211 13373 1224
p 2 0 702 218 14030 1218
p 2 1 703 216 14731 1258
p 2 0 703 217 14679 1209
p 2 0 709 211 13987 1227
p 2 0 705 215 15414 1232
p 2 0 708 212 14487 1233
p 2 0 699 221 13754 1196
p 2 0 712 208 13354 1228
p 2 0 710 210 15292 1234
p 2 1 709 210 17068 1286
p 2 2 711 207 14623 1260
p 2 0 718 202 13580 1244
p 2 0 702 218 12163 1184
p 2 0 702 218 12640 1239
p 2 0 708 212 10593 1161
p 2 0 713 207 12234 1205
p 2 0 712 208 13086 1192
p 2 0 714 206 17788 1283
p 2 0 712 208 16573 1273
p 2 0 714 206 14465 1245
p 2 9 690 221 13744 1281
p 2 7 701 212 13761 1269
p 2 0 706 214 14004 1216
p 2 0 707 213 13293 1226
p 2 0 708 212 12883 1232
p 2 4 704 212 12795 1250
p 2 0 710 210 13572 1225
p 2 0 705 215 13365 1243
p 2 0 711 209 14413 1230
p 2 0 710 210 15363 1244
p 2 0 707 213 12292 1209
p 2 0 706 214 13613 1230
p 2 0 712 208 13058 1203
p 2 0 711 209 13082 1222
p 2 0 708 212 11983 1203
p 2 0 713 207 13406 1220
p 2 0 714 206 13697 1242
p 2 0 723 197 12833 1243
p 2 6 705 209 15303 1259
p 2 4 716 200 12662 1256
p 2 0 711 209 12902 1249
p 2 2 709 209 12375 1220
p 2 0 709 211 12829 1217
p 2 0 712 208 13430 1228
p 2 0 704 216 13043 1238
p 2 0 710 210 12473 1219
p 2 0 709 211 12844 1210
p 2 0 712 208 13589 1243
p 2 0 708 212 14982 1256
p 2 1 710 209 14068 1235
p 2 0 708 212 14293 1226
p 2 1 710 209 12550 1233
p 2 0 709 211 13344 1231
p 2 0 710 210 12990 1226
p 2 0 712 208 12894 1230
p 2 2 707 211 15191 1252
p 2 8 699 213 8384 1196
p 2 9 698 213 13111 1296
p 2 0 710 210 16651 1291
p 2 1 708 211 15802 1252
p 2 1 710 209 15803 1253
p 2 1 711 208 13616 1247
p 2 2 713 205 12179 1208
p 2 2 705 213 14309 1243
p 2 0 717 203 12708 1205
p 2 0 715 205 13229 1232
p 2 1 702 217 16922 1257
p 2 0 712 208 16880 1260
p 2 0 710 210 11875 1151
p 2 0 716 204 15489 1214
p 2 0 706 214 14545 1225
p 2 1 708 211 14293 1249
p 2 0 708 212 13687 1199
p 2 0 718 202 14844 1268
p 2 0 712 208 17714 1286
p 2 1 713 206 16777 1281
p 2 2 708 210 15435 1243
p 2 8 704 208 13280 1216
p 2 11 697 212 15126 1282
p 2 0 712 208 14038 1249
p 2 0 712 208 9517 1161
p 2 1 710 209 14204 1250
p 2 1 710 209 15048 1252
p 2 0 710 210 15323 1229
p 2 1 711 208 13411 1217
p 2 2 709 209 15328 1247
p 2 2 708 210 15477 1228
p 2 2 711 207 14573 1275
p 2 2 709 209 16194 1287
p 2 0 718 202 14902 1262
p 2 0 716 204 15808 1252
p 2 0 718 202 16487 1252
p 2 0 709 211 13825 1176
p 2 0 716 204 14883 1215
p 2 1 709 210 16080 1232
p 2 0 719 201 14862 1232
p 2 0 711 209 15419 1231
p 2 0 716 204 16664 1281
p 2 0 713 207 15577 1245
p 2 3 709 208 13620 1227
p 2 0 715 205 14791 1247
p 2 0 719 201 14396 1243
p 2 0 720 200 13556 1236
p 2 0 712 208 16261 1254
p 2 0 715 205 14239 1214
p 2 0 715 205 16258 1238
p 2 0 712 208 14455 1231
p 2 3 710 207 16892 1240
p 2 2 707 211 13751 1192
p 2 0 716 204 7223 1103
p 2 0 708 212 13780 1179
p 2 0 707 213 11398 1156
p 2 0 674 246 9046 1051
p 2 0 646 274 3342 943
p 2 0 629 291 4813 938
p 2 0 591 329 2636 851
p 2 0 640 280 3466 923
p 2 0 589 331 2658 845
p 2 0 587 333 3307 847
p 2 0 550 370 2369 800
p 2 0 535 385 1916 787
p 2 0 530 390 1862 781
p 2 0 609 311 3659 863
p 2 0 581 339 3405 842
p 2 0 523 397 1940 766
p 2 0 640 280 12098 1010
p 2 0 646 274 8712 961
i 2 920 0 0 47856 4164
p 2 0 721 199 21841 1343
p 2 0 673 247 8706 1029
p 2 0 655 265 4923 1001
p 2 0 650 270 7606 992
p 2 0 644 276 7912 969
p 2 0 650 270 4667 975
p 2 0 634 286 5466 943
p 2 0 642 278 8276 941
p 2 0 641 279 5769 939
p 2 0 656 264 13988 1025
p 2 0 623 297 5204 920
p 2 0 635 285 8046 943
p 2 0 617 303 3719 907
p 2 0 591 329 2911 878
p 2 0 599 321 6633 888
p 2 0 608 312 8984 912
p 2 0 611 309 3166 894
p 2 0 625 295 5824 905
p 2 0 591 329 3001 864
p 2 0 575 345 4347 856
p 2 0 609 311 5841 882
p 2 0 596 324 4426 869
p 2 0 579 341 3053 849
p 2 0 626 294 6739 905
p 2 0 602 318 3599 882
p 2 0 617 303 7889 913
p 2 0 590 330 5361 862
p 2 0 590 330 4187 871
p 2 0 569 351 2869 843
p 2 0 634 286 5574 919
p 2 0 613 307 6064 894
p 2 0 567 353 3144 831
p 2 0 540 380 2446 799
p 2 0 550 370 3456 820
p 2 0 536 384 2598 801
p 2 0 609 311 4523 871
p 2 0 630 290 6259 913
p 2 0 598 322 3685 881
p 2 0 563 357 3244 845
p 2 0 590 330 4912 868
p 2 0 556 364 2605 819
p 2 1 664 255 15130 1182
p 2 0 631 289 4162 937
p 2 3 622 295 13371 1128
p 2 10 629 281 25623 1311
p 2 4 655 261 17609 1210
p 2 0 619 301 4495 936
p 2 3 638 279 16781 1092
p 2 0 663 257 7026 996
p 2 0 628 292 7393 951
p 2 2 625 293 17060 1057
p 2 0 654 266 9403 991
p 2 0 615 305 5975 935
p 2 0 645 275 5323 944
p 2 0 585 335 3050 882
p 2 0 619 301 5406 917
p 2 0 650 270 10167 973
p 2 0 632 288 4601 934
p 2 0 614 306 5256 907
p 2 0 640 280 7668 941
p 2 0 624 296 3752 906
p 2 0 600 320 4051 895
p 2 0 628 292 6860 909
p 2 0 593 327 3756 884
p 2 0 630 290 4986 905
p 2 0 644 276 9272 953
p 2 0 618 302 4204 912
p 2 0 608 312 4082 884
p 2 0 617 303 7111 903
p 2 0 603 317 5365 883
p 2 0 583 337 4025 851
p 2 0 615 305 5426 905
p 2 0 626 294 4394 902
p 2 0 587 333 4446 851
p 2 0 616 304 4862 901
p 2 0 610 310 5571 878
p 2 0 634 286 8022 925
p 2 0 648 272 8902 952
p 2 0 604 316 4207 891
p 2 0 593 327 3576 856
p 2 0 620 300 6989 913
p 2 0 622 298 5770 889
p 2 0 589 331 3071 850
p 2 0 613 307 4262 883
p 2 0 581 339 3128 854
p 2 0 669 251 15651 1056
p 2 0 637 283 10061 964
p 2 0 636 284 6648 912
p 2 0 613 307 4669 895
p 2 0 645 275 6499 935
p 2 0 639 281 7984 930
p 2 0 593 327 3555 880
p 2 1 612 307 6901 909
p 2 0 631 289 9532 949
p 2 0 628 292 5523 898
p 2 0 661 259 5159 964
p 2 0 617 303 6862 897
p 2 0 603 317 3536 888
p 2 0 600 320 4014 871
p 2 0 580 340 2695 856
p 2 0 570 350 3014 842
p 2 0 625 295 4977 908
p 2 0 597 323 3597 862
p 2 0 590 330 4828 862
p 2 0 633 287 7883 917
p 2 0 583 337 3217 858
p 2 0 625 295 3330 909
p 2 0 622 298 6098 885
p 2 0 601 319 2825 878
p 2 0 570 350 2799 847
p 2 0 594 326 3924 855
p 2 0 634 286 8654 932
p 2 0 602 318 3491 880
p 2 0 630 290 7934 918
p 2 0 612 308 6234 890
p 2 0 612 308 6269 883
p 2 0 615 305 5902 898
p 2 0 594 326 3489 857
p 2 0 640 280 10136 942
p 2 0 662 258 8030 965
p 2 0 612 308 4461 883
p 2 0 613 307 5565 896
p 2 0 604 316 4667 877
p 2 0 584 336 3925 851
p 2 0 608 312 4708 888
p 2 0 647 273 5848 929
p 2 0 549 371 2559 811
p 2 0 582 338 4807 849
p 2 0 634 286 5307 900
p 2 0 595 325 4099 862
p 2 0 616 304 3382 874
p 2 0 648 272 9503 941
p 2 0 623 297 3998 893
p 2 0 612 308 5282 890
p 2 0 618 302 7873 900
p 2 0 607 313 5791 882
p 2 0 609 311 4124 885
p 2 0 599 321 3343 872
p 2 0 632 288 6783 914
p 2 0 600 320 4944 875
p 2 0 621 299 5061 895
p 2 0 575 345 3254 851
p 2 0 627 293 5275 910
p 2 0 627 293 7113 911
p 2 0 599 321 4569 865
p 2 0 608 312 5861 880
p 2 0 624 296 7218 911
p 2 0 629 291 7301 899
p 2 0 587 333 2793 857
p 2 1 611 308 3424 899
p 2 0 627 293 5280 904
p 2 0 623 297 5978 898
p 2 0 613 307 5762 882
p 2 0 557 363 2791 819
p 2 0 634 286 5650 923
p 2 0 637 283 6020 914
p 2 0 605 315 5037 877
p 2 0 593 327 3753 855
p 2 0 606 314 4567 874
p 2 0 566 354 4456 822
p 2 0 611 309 3930 871
p 2 0 616 304 4628 891
p 2 0 568 352 3180 828
p 2 0 583 337 3262 852
p 2 0 625 295 6254 894
p 2 0 610 310 3032 889
p 2 0 598 322 6684 880
p 2 0 650 270 4877 921
p 2 0 623 297 4718 908
p 2 0 647 273 8416 932
p 2 0 623 297 3922 912
p 2 0 581 339 3389 854
p 2 0 607 313 5317 871
p 2 0 618 302 3320 885
p 2 0 617 303 3975 890
p 2 0 625 295 5584 895
p 2 0 630 290 7938 915
p 2 0 630 290 7548 928
p 2 0 593 327 3516 877
p 2 0 601 319 5219 891
p 2 0 609 311 4898 888
p 2 0 567 353 3031 838
p 2 0 593 327 3916 858
p 2 0 601 319 4128 882
p 2 0 604 316 4440 889
